Customer_ID,Customer_Name,Gender,Age,Segment,Join_Date,City,State,Region
CUST00307,Qabil Deep,Male,46,Retail,2021-10-04,Ludhiana,Punjab,North
CUST00308,Abha Badal,Male,50,Corporate,2023-10-17,Vadodara,Gujarat,West
CUST00309,Kavya Bajaj,Female,46,Government,2026-06-21,Bengaluru,Karnataka,South
CUST00310,Chaitanya Sampath,Female,41,SME,2024-12-10,Kolkata,West Bengal,East
CUST00311,Aishani Kala,Female,61,Government,2024-07-29,New Delhi,Delhi,North
CUST00312,Eiravati Bansal,Female,22,SME,2024-01-16,Mangaluru,Karnataka,South
CUST00313,Madhavi Bhatnagar,Female,36,SME,2026-06-11,Madurai,Tamil Nadu,South
CUST00314,Laban Sampath,Female,23,Government,2024-09-27,Indore,Madhya Pradesh,Central
CUST00315,Nimrat Shankar,Female,59,Education,2025-12-07,Warangal,Telangana,South
CUST00316,Fitan Tara,Male,37,Government,2024-12-17,Karimnagar,Telangana,South
CUST00317,Gunbir Brar,Male,60,Government,2023-03-24,New Delhi,Delhi,North
CUST00318,Jagdish Dugar,Female,50,SME,2023-12-26,Madurai,Tamil Nadu,South
CUST00319,Zayan Talwar,Female,29,Corporate,2024-10-29,Mysuru,Karnataka,South
CUST00320,Qushi Kunda,Male,32,Corporate,2022-10-02,Surat,Gujarat,West
CUST00321,Timothy Nazareth,Female,24,Government,2024-09-17,Hyderabad,Telangana,South
CUST00322,Kevin Ram,Female,57,Corporate,2024-05-16,Kolkata,West Bengal,East
CUST00323,Nimrat Lal,Male,28,Corporate,2025-11-08,Bhopal,Madhya Pradesh,Central
CUST00324,Qasim Manda,Female,20,Education,2022-10-12,Indore,Madhya Pradesh,Central
CUST00325,Samesh Iyengar,Male,46,Government,2022-03-11,Vadodara,Gujarat,West
CUST00326,Ekaja Ramanathan,Female,32,Government,2022-08-07,Nagpur,Maharashtra,West
CUST00327,Ishani Saini,Female,30,SME,2024-07-07,Thiruvananthapuram,Kerala,South
CUST00328,Nisha Raj,Female,36,Education,2024-09-27,Bhopal,Madhya Pradesh,Central
CUST00329,Yasti Bumb,Male,30,Government,2022-08-09,Siliguri,West Bengal,East
CUST00330,Ishani Guha,Male,59,Education,2022-06-30,Warangal,Telangana,South
CUST00331,Orinder Suri,Male,63,Government,2022-11-21,Vadodara,Gujarat,West
CUST00332,Zansi Lalla,Male,28,SME,2024-08-21,Coimbatore,Tamil Nadu,South
CUST00333,Aashi Mangat,Female,23,Corporate,2022-12-11,Ludhiana,Punjab,North
CUST00334,Pranav Manne,Male,44,Retail,2023-07-14,Amritsar,Punjab,North
CUST00335,Kamala Gola,Male,42,Retail,2023-10-04,New Delhi,Delhi,North
CUST00336,Meghana Chadha,Male,38,Retail,2026-05-02,Ahmedabad,Gujarat,West
CUST00337,Chaitanya Patil,Male,20,SME,2024-01-29,Ahmedabad,Gujarat,West
CUST00338,Advaith Chahal,Female,46,Government,2026-06-04,Ludhiana,Punjab,North
CUST00339,Aashi Sathe,Male,34,Corporate,2026-06-02,Bengaluru,Karnataka,South
CUST00340,Manan Saran,Female,25,SME,2023-09-08,Karimnagar,Telangana,South
CUST00341,Wridesh Krishnan,Male,21,Corporate,2021-11-07,Thiruvananthapuram,Kerala,South
CUST00342,David Dhingra,Male,25,Education,2024-11-12,New Delhi,Delhi,North
CUST00343,George Gulati,Male,63,Corporate,2025-01-13,Indore,Madhya Pradesh,Central
CUST00344,Bhavini Bora,Male,57,SME,2024-11-26,Pune,Maharashtra,West
CUST00345,Anusha Malhotra,Female,29,Retail,2025-12-01,Kozhikode,Kerala,South
CUST00346,Varenya Kadakia,Male,51,Government,2022-04-15,Siliguri,West Bengal,East
CUST00347,Qasim Tata,Female,48,Retail,2021-11-05,Kolkata,West Bengal,East
CUST00348,Anay Kadakia,Female,65,Retail,2024-08-18,New Delhi,Delhi,North
CUST00349,Praneel Pillay,Female,33,Retail,2022-09-26,Ahmedabad,Gujarat,West
CUST00350,Rohan Wali,Male,20,SME,2026-04-14,Bhopal,Madhya Pradesh,Central
CUST00351,Geetika Zacharia,Male,61,Education,2025-06-15,Siliguri,West Bengal,East
CUST00352,Hiral Seshadri,Male,22,Education,2023-02-17,Ludhiana,Punjab,North
CUST00353,Tamanna Manne,Male,20,Corporate,2023-11-20,Mysuru,Karnataka,South
CUST00354,Netra Kata,Female,50,Education,2026-05-08,Mysuru,Karnataka,South
CUST00355,Balhaar Suri,Female,20,Corporate,2024-11-21,Siliguri,West Bengal,East
CUST00356,Vivaan Patla,Male,59,SME,2026-05-29,Pune,Maharashtra,West
CUST00357,Tanish Badami,Female,45,Education,2024-12-27,Mumbai,Maharashtra,West
CUST00358,Charvi Sehgal,Female,29,Education,2025-03-13,Amritsar,Punjab,North
CUST00359,Kamya Mann,Female,23,Education,2025-02-24,Amritsar,Punjab,North
CUST00360,Mekhala Mammen,Male,52,SME,2025-10-06,Coimbatore,Tamil Nadu,South
CUST00361,Bimala Sule,Male,38,SME,2021-08-23,Ahmedabad,Gujarat,West
CUST00362,Vrishti Mital,Female,28,Education,2025-05-03,Pune,Maharashtra,West
CUST00363,Mugdha Chauhan,Male,64,SME,2023-01-08,Surat,Gujarat,West
CUST00364,Zansi Chacko,Female,58,Retail,2023-11-23,Bhopal,Madhya Pradesh,Central
CUST00365,Bhavya Rege,Female,41,Government,2024-07-09,Madurai,Tamil Nadu,South
CUST00366,Ansh Shanker,Male,56,Education,2025-02-11,Hyderabad,Telangana,South
CUST00367,Rishi Nagi,Male,33,SME,2022-06-12,Bengaluru,Karnataka,South
CUST00368,Nikita More,Male,56,Corporate,2022-11-12,Surat,Gujarat,West
CUST00369,Dhruv Naik,Female,46,Retail,2023-09-30,Amritsar,Punjab,North
CUST00370,Gaurika Viswanathan,Female,43,SME,2022-07-31,Indore,Madhya Pradesh,Central
CUST00371,Damyanti Sahota,Male,19,Corporate,2023-04-08,Mumbai,Maharashtra,West
CUST00372,Omaja Dara,Male,34,SME,2023-06-25,Amritsar,Punjab,North
CUST00373,Daksha Barad,Female,62,Education,2021-09-28,Ludhiana,Punjab,North
CUST00374,Harita Gokhale,Male,22,Education,2022-11-21,Kochi,Kerala,South
CUST00375,Kamala Kanda,Female,23,SME,2023-08-19,Karimnagar,Telangana,South
CUST00376,Maya Bhatti,Male,53,Government,2022-02-06,Vadodara,Gujarat,West
CUST00377,Gunbir Sharaf,Male,63,Corporate,2025-08-12,Pune,Maharashtra,West
CUST00378,Eshana Patla,Male,25,Corporate,2023-01-08,Vadodara,Gujarat,West
CUST00379,Lila Kapoor,Female,19,SME,2025-12-25,Hyderabad,Telangana,South
CUST00380,Vrinda Kara,Female,53,Corporate,2025-10-28,Siliguri,West Bengal,East
CUST00381,Ikshita Khare,Male,37,Education,2022-01-31,Indore,Madhya Pradesh,Central
CUST00382,Bhavya Ratta,Female,54,Retail,2022-12-15,Amritsar,Punjab,North
CUST00383,Warjas Lal,Male,46,Education,2024-12-22,Warangal,Telangana,South
CUST00384,Bhavini Borde,Male,53,Government,2024-02-29,Siliguri,West Bengal,East
CUST00385,Vincent Sinha,Female,50,Retail,2026-04-15,Hyderabad,Telangana,South
CUST00386,Ishita Handa,Male,37,Corporate,2023-02-03,Madurai,Tamil Nadu,South
CUST00387,Harita Dar,Male,40,Government,2023-09-26,Warangal,Telangana,South
CUST00388,Ayush Mander,Female,30,Government,2025-12-27,Mumbai,Maharashtra,West
CUST00389,Gagan Chauhan,Female,57,Government,2024-02-07,Mumbai,Maharashtra,West
CUST00390,Sachi Kar,Male,55,Government,2022-01-25,Madurai,Tamil Nadu,South
CUST00391,Benjamin Nori,Female,54,Retail,2022-05-30,Hyderabad,Telangana,South
CUST00392,Mitali Mody,Male,59,Government,2022-10-22,Bengaluru,Karnataka,South
CUST00393,Chaitaly Gill,Male,54,Education,2025-09-15,Nagpur,Maharashtra,West
CUST00394,Gaurika Om,Female,58,Government,2026-03-19,Indore,Madhya Pradesh,Central
CUST00395,Umang Oommen,Female,48,Corporate,2021-11-28,Nagpur,Maharashtra,West
CUST00396,Osha Vyas,Female,22,Retail,2021-11-12,New Delhi,Delhi,North
CUST00397,Neelima Raja,Female,48,Education,2024-01-09,Warangal,Telangana,South
CUST00398,Niharika Sagar,Male,38,SME,2024-04-21,Thiruvananthapuram,Kerala,South
CUST00399,Zashil Madan,Male,41,Government,2022-07-15,Surat,Gujarat,West
CUST00400,Ojasvi Sangha,Female,33,Education,2022-01-20,Kolkata,West Bengal,East
CUST00401,Jonathan Sem,Female,33,Corporate,2024-05-22,Coimbatore,Tamil Nadu,South
CUST00402,Manya Narain,Female,42,Government,2022-05-10,Chennai,Tamil Nadu,South
CUST00403,Harinakshi Chauhan,Male,38,Government,2023-12-15,New Delhi,Delhi,North
CUST00404,Lipika Bhattacharyya,Male,49,Government,2023-09-20,Ahmedabad,Gujarat,West
CUST00405,Harita Bhalla,Female,49,Retail,2025-06-09,Amritsar,Punjab,North
CUST00406,Orinder Bhatia,Female,33,Corporate,2026-04-18,Coimbatore,Tamil Nadu,South
CUST00407,Ekbal Chaudhry,Male,21,SME,2021-12-27,Bhopal,Madhya Pradesh,Central
CUST00408,Jason Bhasin,Female,52,Retail,2022-02-26,Amritsar,Punjab,North
CUST00409,Vedant Kashyap,Male,34,SME,2024-03-10,Coimbatore,Tamil Nadu,South
CUST00410,Rayaan Sheth,Male,43,Retail,2024-03-26,New Delhi,Delhi,North
CUST00411,Fariq Dugal,Female,53,SME,2022-10-08,Indore,Madhya Pradesh,Central
CUST00412,Raghav Sandhu,Female,53,SME,2021-12-23,Coimbatore,Tamil Nadu,South
CUST00413,Anvi Soman,Male,24,Education,2024-05-28,Indore,Madhya Pradesh,Central
CUST00414,Forum Badami,Female,27,Corporate,2021-07-11,Surat,Gujarat,West
CUST00415,Advaith Tella,Male,20,Retail,2024-08-22,Bhopal,Madhya Pradesh,Central
CUST00416,Harini Mistry,Female,48,Government,2023-01-13,Karimnagar,Telangana,South
CUST00417,Netra Narang,Male,38,Government,2023-08-29,Ludhiana,Punjab,North
CUST00418,Ansh Pandya,Female,57,SME,2021-12-09,Ahmedabad,Gujarat,West
CUST00419,Widisha Kota,Female,63,Government,2022-12-04,Bhopal,Madhya Pradesh,Central
CUST00420,Nihal Pradhan,Male,41,SME,2021-11-20,Pune,Maharashtra,West
CUST00421,Bhavya Goyal,Female,64,Retail,2025-12-24,Coimbatore,Tamil Nadu,South
CUST00422,Mason Tripathi,Female,59,Government,2023-04-17,Bhopal,Madhya Pradesh,Central
CUST00423,Henry Pant,Male,55,Education,2024-06-17,Indore,Madhya Pradesh,Central
CUST00424,Maanav Chaudhry,Female,27,Corporate,2025-03-15,Karimnagar,Telangana,South
CUST00425,Xalak Natt,Male,30,Retail,2025-03-29,Mangaluru,Karnataka,South
CUST00426,Qadim Mody,Female,27,Education,2024-05-07,Amritsar,Punjab,North
CUST00427,Kiaan Natt,Female,65,Retail,2021-11-08,Thiruvananthapuram,Kerala,South
CUST00428,Raghav Verma,Male,53,SME,2024-06-06,Karimnagar,Telangana,South
CUST00429,Odika Mistry,Female,29,Education,2021-11-01,Amritsar,Punjab,North
CUST00430,Mitesh Koshy,Female,61,SME,2021-09-23,Siliguri,West Bengal,East
CUST00431,William Nanda,Male,33,SME,2025-01-28,Bhopal,Madhya Pradesh,Central
CUST00432,Christopher Mitra,Male,37,SME,2021-12-14,Siliguri,West Bengal,East
CUST00433,Praneel Bobal,Female,38,Education,2025-11-29,Kozhikode,Kerala,South
CUST00434,Lajita Thaker,Female,36,Retail,2021-09-25,Vadodara,Gujarat,West
CUST00435,Gauri Palla,Female,40,Corporate,2025-03-28,Bhopal,Madhya Pradesh,Central
CUST00436,Janani Hayre,Female,63,Retail,2022-02-19,Mumbai,Maharashtra,West
CUST00437,Udarsh Minhas,Female,65,Education,2023-05-14,Surat,Gujarat,West
CUST00438,Laban Grover,Female,53,SME,2022-05-24,Kochi,Kerala,South
CUST00439,Xalak Dube,Male,33,Retail,2024-10-29,Hyderabad,Telangana,South
CUST00440,Indrajit Sachdev,Male,21,Retail,2024-09-01,Kolkata,West Bengal,East
CUST00441,Hitesh Tata,Female,24,Corporate,2025-07-06,New Delhi,Delhi,North
CUST00442,Sarthak Yohannan,Male,44,Education,2023-07-05,Mangaluru,Karnataka,South
CUST00443,Shaurya Bobal,Female,38,SME,2022-04-27,Ludhiana,Punjab,North
CUST00444,Harrison Radhakrishnan,Male,52,Retail,2026-01-02,Bengaluru,Karnataka,South
CUST00445,Theodore Rao,Male,20,Education,2025-12-26,Warangal,Telangana,South
CUST00446,Chandresh Hegde,Female,20,Retail,2022-06-19,Ludhiana,Punjab,North
CUST00447,Om Puri,Male,39,SME,2022-10-30,Nagpur,Maharashtra,West
CUST00448,Manthan Goel,Male,50,Education,2024-09-12,Amritsar,Punjab,North
CUST00449,Onkar Parikh,Male,39,Corporate,2022-11-18,Mumbai,Maharashtra,West
CUST00450,Samuel Gill,Male,18,SME,2025-04-19,Amritsar,Punjab,North
CUST00451,Krishna Gala,Male,29,Government,2023-03-12,Nagpur,Maharashtra,West
CUST00452,Upasna Rout,Female,23,Education,2024-09-11,New Delhi,Delhi,North
CUST00453,Ikshita Mani,Male,48,SME,2024-12-16,Chennai,Tamil Nadu,South
CUST00454,Isaiah Gill,Female,42,Corporate,2022-11-21,Kochi,Kerala,South
CUST00455,Yochana Lall,Female,37,Government,2025-12-24,Amritsar,Punjab,North
CUST00456,Maanav Mandal,Female,59,SME,2024-04-17,Indore,Madhya Pradesh,Central
CUST00457,Diya Bhat,Male,47,SME,2023-10-24,Kochi,Kerala,South
CUST00458,Tara Gupta,Female,62,Retail,2022-11-21,Warangal,Telangana,South
CUST00459,Gagan Walia,Male,32,Corporate,2025-09-14,Pune,Maharashtra,West
CUST00460,Harini Sarraf,Female,65,Government,2026-05-30,Ludhiana,Punjab,North
CUST00461,Qushi Keer,Female,52,Corporate,2025-07-25,Surat,Gujarat,West
CUST00462,Vrishti Morar,Male,51,Education,2024-07-19,Kozhikode,Kerala,South
CUST00463,Michael Mani,Male,54,Retail,2023-06-02,Siliguri,West Bengal,East
CUST00464,Ayushman Viswanathan,Male,54,Government,2022-01-07,Mangaluru,Karnataka,South
CUST00465,Daniel Krishna,Female,51,Education,2024-05-17,Hyderabad,Telangana,South
CUST00466,Sachi Sekhon,Male,63,Government,2025-11-05,Madurai,Tamil Nadu,South
CUST00467,Anita Swamy,Female,21,Education,2024-04-19,Ludhiana,Punjab,North
CUST00468,Naveen Khalsa,Female,47,Government,2025-02-17,Karimnagar,Telangana,South
CUST00469,Upkaar Sheth,Female,61,SME,2022-09-27,Mangaluru,Karnataka,South
CUST00470,Bishakha Pai,Female,18,Corporate,2023-09-26,Mysuru,Karnataka,South
CUST00471,Bachittar Vora,Male,45,SME,2022-07-01,Indore,Madhya Pradesh,Central
CUST00472,Harsh Gulati,Male,22,Education,2026-03-11,Madurai,Tamil Nadu,South
CUST00473,Abhiram Sur,Female,29,Corporate,2022-05-27,Mysuru,Karnataka,South
CUST00474,Edhitha Palla,Female,46,Education,2022-09-03,New Delhi,Delhi,North
CUST00475,Keya Ganesan,Male,59,SME,2024-08-18,New Delhi,Delhi,North
CUST00476,Bahadurjit Yogi,Female,51,Corporate,2022-09-22,Chennai,Tamil Nadu,South
CUST00477,Harsh Deep,Male,37,Education,2024-11-08,Kochi,Kerala,South
CUST00478,Harshil Chopra,Female,32,Corporate,2025-01-13,Siliguri,West Bengal,East
CUST00479,Wriddhish Srinivas,Male,35,Corporate,2025-12-30,Amritsar,Punjab,North
CUST00480,Timothy Lal,Female,57,Retail,2022-04-22,Chennai,Tamil Nadu,South
CUST00481,Aryan Mandal,Male,24,Government,2022-11-02,Kochi,Kerala,South
CUST00482,Kala Deo,Male,33,Retail,2022-06-20,Mysuru,Karnataka,South
CUST00483,Bishakha Cherian,Male,52,Corporate,2022-04-08,New Delhi,Delhi,North
CUST00484,Baghyawati Nayar,Female,32,Government,2023-05-05,Bengaluru,Karnataka,South
CUST00485,Vinaya Dayal,Female,33,SME,2022-09-03,Vadodara,Gujarat,West
CUST00486,Samaksh Kara,Male,44,SME,2023-03-26,Karimnagar,Telangana,South
CUST00487,Janya Vig,Male,58,Education,2021-12-13,Mumbai,Maharashtra,West
CUST00488,Unnati Parekh,Male,40,Education,2022-12-02,Siliguri,West Bengal,East
CUST00489,Yashawini Jain,Female,44,Corporate,2025-07-17,Siliguri,West Bengal,East
CUST00490,Lipika Bava,Male,52,Education,2024-11-02,Pune,Maharashtra,West
CUST00491,Vedhika Lalla,Female,63,Corporate,2023-03-13,Kochi,Kerala,South
CUST00492,Balveer Raman,Female,44,Government,2023-09-17,Ludhiana,Punjab,North
CUST00493,Manbir Ahuja,Female,33,SME,2024-05-22,Kolkata,West Bengal,East
CUST00494,Elijah Wagle,Male,46,SME,2024-03-03,Thiruvananthapuram,Kerala,South
CUST00495,Owen Mann,Male,21,SME,2021-12-04,Madurai,Tamil Nadu,South
CUST00496,Manya Dyal,Male,30,Government,2024-05-31,New Delhi,Delhi,North
CUST00497,Tarak Thaker,Female,31,SME,2021-09-07,Kolkata,West Bengal,East
CUST00498,Ikbal Agate,Male,30,Retail,2024-07-26,Mumbai,Maharashtra,West
CUST00499,Jonathan Gandhi,Male,43,Corporate,2023-01-17,Ludhiana,Punjab,North
CUST00500,Madhavi Kurian,Female,42,Education,2026-06-07,Siliguri,West Bengal,East
CUST00501,Fitan Sarkar,Female,34,SME,2024-10-30,Siliguri,West Bengal,East
CUST00502,Saksham Nori,Female,24,Education,2021-09-02,Siliguri,West Bengal,East
CUST00503,Arin Oza,Female,38,Education,2024-07-19,Ahmedabad,Gujarat,West
CUST00504,Indali Mitra,Male,65,Corporate,2024-08-27,Mangaluru,Karnataka,South
CUST00505,Ria Bajaj,Female,36,Corporate,2023-05-18,Mysuru,Karnataka,South
CUST00506,Nidhi Jhaveri,Male,42,Government,2022-09-17,Thiruvananthapuram,Kerala,South
CUST00507,Frederick Lata,Female,34,Education,2023-06-03,Thiruvananthapuram,Kerala,South
CUST00508,Anay Oommen,Male,64,SME,2023-08-15,Amritsar,Punjab,North
CUST00509,Atharv Loke,Female,29,Government,2024-11-26,Hyderabad,Telangana,South
CUST00510,Shaurya Kapur,Male,22,Retail,2025-08-02,Mangaluru,Karnataka,South
CUST00511,Eta Varma,Male,58,Corporate,2024-05-09,Mysuru,Karnataka,South
CUST00512,Yatan Misra,Male,18,Corporate,2024-10-18,Madurai,Tamil Nadu,South
CUST00513,Nidhi Guha,Female,21,Government,2021-08-19,Siliguri,West Bengal,East
CUST00514,Rachana Wali,Female,19,Retail,2024-07-09,Bhopal,Madhya Pradesh,Central
CUST00515,Vrinda Badami,Male,19,Government,2023-12-29,Siliguri,West Bengal,East
CUST00516,Aradhana Majumdar,Female,19,Government,2024-06-17,Nagpur,Maharashtra,West
CUST00517,Nachiket Yohannan,Male,24,Government,2022-02-20,New Delhi,Delhi,North
CUST00518,Ekani Mander,Male,57,Government,2025-09-09,Hyderabad,Telangana,South
CUST00519,Yutika Shukla,Female,43,Retail,2023-11-15,Pune,Maharashtra,West
CUST00520,Sara Yadav,Female,54,Corporate,2025-12-01,Surat,Gujarat,West
CUST00521,Zayan Chad,Male,59,Retail,2021-07-08,Thiruvananthapuram,Kerala,South
CUST00522,Vidhi Chopra,Female,42,Government,2024-06-06,Coimbatore,Tamil Nadu,South
CUST00523,Ranveer Babu,Male,62,Corporate,2022-12-03,Ludhiana,Punjab,North
CUST00524,Sachi Sem,Female,59,SME,2022-07-19,Coimbatore,Tamil Nadu,South
CUST00525,Hritik Saran,Male,32,Corporate,2023-06-15,Indore,Madhya Pradesh,Central
CUST00526,Darpan Contractor,Female,20,Retail,2023-01-01,Bhopal,Madhya Pradesh,Central
CUST00527,Anvi Kamdar,Male,29,SME,2025-11-09,Nagpur,Maharashtra,West
CUST00528,Madhav Venkatesh,Male,63,Education,2022-11-09,Bengaluru,Karnataka,South
CUST00529,Ansh Kaur,Male,54,Corporate,2026-03-20,Coimbatore,Tamil Nadu,South
CUST00530,Adya Nadig,Female,42,Corporate,2021-10-10,Bhopal,Madhya Pradesh,Central
CUST00531,Nimrat Deo,Female,21,Retail,2025-09-15,Madurai,Tamil Nadu,South
CUST00532,Anirudh Kashyap,Male,39,Government,2022-08-26,New Delhi,Delhi,North
CUST00533,Brijesh Kohli,Female,19,SME,2024-06-14,Bhopal,Madhya Pradesh,Central
CUST00534,Gabriel Varma,Male,40,Government,2023-09-04,Amritsar,Punjab,North
CUST00535,Frado Parikh,Male,61,Government,2022-03-30,New Delhi,Delhi,North
CUST00536,Qadim Roy,Female,33,Retail,2023-01-07,New Delhi,Delhi,North
CUST00537,Aadi Butala,Male,42,Corporate,2025-04-20,Coimbatore,Tamil Nadu,South
CUST00538,Mason Singh,Female,24,Retail,2023-11-05,New Delhi,Delhi,North
CUST00539,Geetika Yogi,Female,41,SME,2023-10-26,Mysuru,Karnataka,South
CUST00540,Ronith Narain,Male,29,Education,2024-04-22,Chennai,Tamil Nadu,South
CUST00541,Eta Bal,Male,19,Retail,2026-05-03,Amritsar,Punjab,North
CUST00542,Ranveer Baria,Male,56,Government,2022-01-13,Vadodara,Gujarat,West
CUST00543,Yamini Kunda,Male,36,Education,2021-12-21,Surat,Gujarat,West
CUST00544,Rajata Brahmbhatt,Male,54,Government,2022-05-03,New Delhi,Delhi,North
CUST00545,Fariq Uppal,Female,28,Corporate,2023-07-15,Karimnagar,Telangana,South
CUST00546,Pranav Narain,Female,49,Corporate,2023-08-27,Pune,Maharashtra,West
CUST00547,Indrajit Seth,Female,35,Education,2022-01-05,Chennai,Tamil Nadu,South
CUST00548,Harsh Vohra,Male,41,SME,2022-04-11,Pune,Maharashtra,West
CUST00549,Anay Ramachandran,Female,56,Government,2022-01-18,Kozhikode,Kerala,South
CUST00550,Tripti Parikh,Male,26,SME,2024-08-13,Thiruvananthapuram,Kerala,South
CUST00551,Tripti Krishnamurthy,Female,57,Education,2021-11-04,Mysuru,Karnataka,South
CUST00552,Chaman Chakraborty,Female,45,Government,2026-01-21,Surat,Gujarat,West
CUST00553,Rehaan Murthy,Female,56,Corporate,2022-12-24,Warangal,Telangana,South
CUST00554,Tarak Bhardwaj,Male,43,SME,2026-04-14,Amritsar,Punjab,North
CUST00555,Lopa Sarna,Female,54,Corporate,2024-10-01,Nagpur,Maharashtra,West
CUST00556,Om Palla,Female,43,SME,2021-12-05,Surat,Gujarat,West
CUST00557,Aradhana Patel,Male,55,Government,2026-02-21,Madurai,Tamil Nadu,South
CUST00558,Praneel Din,Male,64,Education,2023-08-04,Karimnagar,Telangana,South
CUST00559,Manbir Maharaj,Female,62,Retail,2021-11-17,Thiruvananthapuram,Kerala,South
CUST00560,Ladli Master,Male,58,SME,2026-03-22,New Delhi,Delhi,North
CUST00561,Arya Bir,Male,63,Education,2024-01-05,Thiruvananthapuram,Kerala,South
CUST00562,Balendra Dugar,Female,56,Education,2022-11-15,New Delhi,Delhi,North
CUST00563,Unni Sawhney,Female,52,Retail,2023-03-07,Bhopal,Madhya Pradesh,Central
CUST00564,Oscar Sheth,Male,24,Corporate,2025-01-07,Vadodara,Gujarat,West
CUST00565,Qasim Jaggi,Male,54,Education,2026-04-06,Ahmedabad,Gujarat,West
CUST00566,Triya Kara,Male,18,Retail,2021-11-16,Surat,Gujarat,West
CUST00567,Krishna Das,Male,46,SME,2021-11-13,Mumbai,Maharashtra,West
CUST00568,Zilmil Dugar,Male,40,Retail,2023-11-23,New Delhi,Delhi,North
CUST00569,Oviya Tara,Female,44,Retail,2024-05-20,Ludhiana,Punjab,North
CUST00570,Vritti Venkataraman,Male,40,SME,2024-02-27,Madurai,Tamil Nadu,South
CUST00571,Keya Sehgal,Male,51,Education,2023-04-07,Surat,Gujarat,West
CUST00572,Matthew Chaudhry,Male,46,Education,2024-07-17,Surat,Gujarat,West
CUST00573,Anita Dass,Female,20,Retail,2023-11-02,Ahmedabad,Gujarat,West
CUST00574,Zaitra Babu,Male,61,Corporate,2023-12-29,Mysuru,Karnataka,South
CUST00575,Yashawini Kanda,Male,53,Corporate,2026-04-20,Kozhikode,Kerala,South
CUST00576,Leena Kadakia,Female,47,Corporate,2021-12-29,Vadodara,Gujarat,West
CUST00577,Avi Gara,Male,58,Education,2024-04-08,New Delhi,Delhi,North
CUST00578,Rushil Sekhon,Male,46,Government,2025-03-12,New Delhi,Delhi,North
CUST00579,Abeer Narayan,Male,63,Corporate,2025-08-23,New Delhi,Delhi,North
CUST00580,Sanya Sane,Male,54,Retail,2025-09-23,Thiruvananthapuram,Kerala,South
CUST00581,Charvi Tata,Female,38,Corporate,2023-09-07,Kolkata,West Bengal,East
CUST00582,Frederick Prasad,Female,60,Education,2022-08-02,Ludhiana,Punjab,North
CUST00583,Vrinda Kulkarni,Female,57,Education,2022-01-01,Siliguri,West Bengal,East
CUST00584,Robert Sami,Female,40,Education,2023-06-28,Indore,Madhya Pradesh,Central
CUST00585,Ishwar Lad,Female,57,Government,2022-09-21,Indore,Madhya Pradesh,Central
CUST00586,Azaan Pai,Male,38,Retail,2022-03-31,Madurai,Tamil Nadu,South
CUST00587,Yasti Shankar,Male,29,SME,2024-08-01,Thiruvananthapuram,Kerala,South
CUST00588,Xalak Ranganathan,Female,44,Government,2021-11-14,Karimnagar,Telangana,South
CUST00589,Nirja Chadha,Female,45,Corporate,2026-06-23,Karimnagar,Telangana,South
